cod_ibge,uf,ano
4206702,SC,2020
4206702,SC,2021
4206702,SC,2022
4206702,SC,2023
4206751,SC,2019
4206751,SC,2020
4206751,SC,2021
4206751,SC,2022
4206751,SC,2023
4206801,SC,2019
4206801,SC,2020
4206801,SC,2021
4206801,SC,2022
4206801,SC,2023
4206900,SC,2019
4206900,SC,2020
4206900,SC,2021
4206900,SC,2022
4206900,SC,2023
4207007,SC,2019
4207007,SC,2020
4207007,SC,2021
4207007,SC,2022
4207007,SC,2023
4207106,SC,2019
4207106,SC,2020
4207106,SC,2021
4207106,SC,2022
4207106,SC,2023
4207205,SC,2019
4207205,SC,2020
4207205,SC,2021
4207205,SC,2022
4207205,SC,2023
4207304,SC,2019
4207304,SC,2020
4207304,SC,2021
4207304,SC,2022
4207304,SC,2023
4207403,SC,2019
4207403,SC,2020
4207403,SC,2021
4207403,SC,2022
4207403,SC,2023
4207502,SC,2019
4207502,SC,2020
4207502,SC,2021
4207502,SC,2022
4207502,SC,2023
4207577,SC,2019
4207577,SC,2020
4207577,SC,2021
4207577,SC,2022
4207577,SC,2023
4207601,SC,2019
4207601,SC,2020
4207601,SC,2022
4207601,SC,2023
4207650,SC,2019
4207650,SC,2020
4207650,SC,2021
4207650,SC,2022
4207650,SC,2023
4207684,SC,2019
4207684,SC,2020
4207684,SC,2021
4207684,SC,2022
4207684,SC,2023
4207700,SC,2019
4207700,SC,2020
4207700,SC,2021
4207700,SC,2022
4207700,SC,2023
4207759,SC,2019
4207759,SC,2020
4207759,SC,2021
4207759,SC,2022
4207759,SC,2023
4207809,SC,2019
4207809,SC,2020
4207809,SC,2021
4207809,SC,2022
4207809,SC,2023
4207858,SC,2019
4207858,SC,2020
4207858,SC,2021
4207858,SC,2022
4207858,SC,2023
4207908,SC,2019
4207908,SC,2020
4207908,SC,2021
4207908,SC,2022
4207908,SC,2023
4208005,SC,2019
4208005,SC,2020
4208005,SC,2021
4208005,SC,2022
4208005,SC,2023
4208104,SC,2019
4208104,SC,2020
4208104,SC,2021
4208104,SC,2022
4208104,SC,2023
4208203,SC,2019
4208203,SC,2020
4208203,SC,2021
4208203,SC,2022
4208203,SC,2023
4208302,SC,2019
4208302,SC,2020
4208302,SC,2021
4208302,SC,2022
4208302,SC,2023
4208401,SC,2019
4208401,SC,2020
4208401,SC,2021
4208401,SC,2022
4208401,SC,2023
4208450,SC,2019
4208450,SC,2020
4208450,SC,2021
4208450,SC,2022
4208450,SC,2023
4208500,SC,2019
4208500,SC,2020
4208500,SC,2021
4208500,SC,2022
4208500,SC,2023
4208609,SC,2019
4208609,SC,2020
4208609,SC,2021
4208609,SC,2022
4208609,SC,2023
4208708,SC,2019
4208708,SC,2020
4208708,SC,2021
4208708,SC,2022
4208708,SC,2023
4208807,SC,2019
4208807,SC,2020
4208807,SC,2021
4208807,SC,2022
4208807,SC,2023
4208906,SC,2019
4208906,SC,2020
4208906,SC,2021
4208906,SC,2022
4208906,SC,2023
4208955,SC,2019
4208955,SC,2020
4208955,SC,2021
4208955,SC,2022
4208955,SC,2023
4209003,SC,2019
4209003,SC,2020
4209003,SC,2021
4209003,SC,2022
4209003,SC,2023
4209102,SC,2019
4209102,SC,2020
4209102,SC,2021
4209102,SC,2022
4209102,SC,2023
4209151,SC,2019
4209151,SC,2020
4209151,SC,2021
4209151,SC,2022
4209151,SC,2023
4209177,SC,2019
4209177,SC,2020
4209177,SC,2021
4209177,SC,2022
4209177,SC,2023
4209201,SC,2019
4209201,SC,2020
4209201,SC,2021
4209201,SC,2022
4209201,SC,2023
4209300,SC,2019
4209300,SC,2020
4209300,SC,2021
4209300,SC,2022
4209300,SC,2023
4209409,SC,2019
4209409,SC,2020
4209409,SC,2021
4209409,SC,2022
4209409,SC,2023
4209458,SC,2019
4209458,SC,2020
4209458,SC,2021
4209458,SC,2022
4209458,SC,2023
4209508,SC,2019
4209508,SC,2020
4209508,SC,2021
4209508,SC,2022
4209508,SC,2023
4209607,SC,2019
4209607,SC,2020
4209607,SC,2021
4209607,SC,2022
4209607,SC,2023
4209706,SC,2019
4209706,SC,2020
4209706,SC,2021
4209706,SC,2022
4209706,SC,2023
4209805,SC,2019
4209805,SC,2020
4209805,SC,2021
4209805,SC,2022
4209805,SC,2023
4209854,SC,2019
4209854,SC,2020
4209854,SC,2021
4209854,SC,2022
4209854,SC,2023
4209904,SC,2019
4209904,SC,2020
4209904,SC,2021
4209904,SC,2022
4209904,SC,2023
4210001,SC,2019
4210001,SC,2020
4210001,SC,2021
4210001,SC,2022
4210001,SC,2023
4210035,SC,2019
4210035,SC,2020
4210035,SC,2021
4210035,SC,2022
4210035,SC,2023
4210050,SC,2019
4210050,SC,2020
4210050,SC,2021
4210050,SC,2022
4210050,SC,2023
4210100,SC,2019
4210100,SC,2020
4210100,SC,2021
4210100,SC,2022
4210100,SC,2023
4210209,SC,2019
4210209,SC,2020
4210209,SC,2021
4210209,SC,2022
4210308,SC,2019
4210308,SC,2020
4210308,SC,2021
4210308,SC,2022
4210308,SC,2023
4210407,SC,2019
4210407,SC,2020
4210407,SC,2021
4210407,SC,2022
4210407,SC,2023
4210506,SC,2019
4210506,SC,2020
4210506,SC,2021
4210506,SC,2022
4210506,SC,2023
4210555,SC,2019
4210555,SC,2020
4210555,SC,2021
4210555,SC,2022
4210555,SC,2023
4210605,SC,2019
4210605,SC,2020
4210605,SC,2021
4210605,SC,2022
4210605,SC,2023
4210704,SC,2019
4210704,SC,2020
4210704,SC,2021
4210704,SC,2022
4210704,SC,2023
4210803,SC,2019
4210803,SC,2020
4210803,SC,2021
4210803,SC,2022
4210803,SC,2023
4210852,SC,2019
4210852,SC,2020
4210852,SC,2021
4210852,SC,2022
4210852,SC,2023
4210902,SC,2019
4210902,SC,2020
4210902,SC,2021
4210902,SC,2022
4210902,SC,2023
4211009,SC,2019
4211009,SC,2020
4211009,SC,2021
4211009,SC,2022
4211009,SC,2023
4211058,SC,2019
4211058,SC,2020
4211058,SC,2021
4211058,SC,2022
4211058,SC,2023
4211108,SC,2019
4211108,SC,2020
4211108,SC,2021
4211108,SC,2022
4211108,SC,2023
4211207,SC,2019
4211207,SC,2020
4211207,SC,2021
4211207,SC,2022
4211207,SC,2023
4211256,SC,2019
4211256,SC,2020
4211256,SC,2021
4211256,SC,2022
4211256,SC,2023
4211306,SC,2019
4211306,SC,2020
4211306,SC,2021
4211306,SC,2022
4211306,SC,2023
4211405,SC,2019
4211405,SC,2020
4211405,SC,2021
4211405,SC,2022
4211405,SC,2023
4211454,SC,2019
4211454,SC,2020
4211454,SC,2021
4211454,SC,2022
4211454,SC,2023
4211504,SC,2019
4211504,SC,2020
4211504,SC,2021
4211504,SC,2022
4211504,SC,2023
4211603,SC,2019
4211603,SC,2020
4211603,SC,2021
4211603,SC,2022
4211603,SC,2023
4211652,SC,2019
4211652,SC,2020
4211652,SC,2021
4211652,SC,2022
4211652,SC,2023
4211702,SC,2019
4211702,SC,2020
4211702,SC,2021
4211702,SC,2022
4211702,SC,2023
4211751,SC,2019
4211751,SC,2020
4211751,SC,2021
4211751,SC,2022
4211751,SC,2023
4211801,SC,2019
4211801,SC,2020
4211801,SC,2021
4211801,SC,2022
4211801,SC,2023
4211850,SC,2019
4211850,SC,2020
4211850,SC,2021
4211850,SC,2022
4211850,SC,2023
4211876,SC,2019
4211876,SC,2020
4211876,SC,2021
4211876,SC,2022
4211876,SC,2023
4211892,SC,2019
4211892,SC,2020
4211892,SC,2021
4211892,SC,2022
4211892,SC,2023
4211900,SC,2019
4211900,SC,2020
4211900,SC,2021
4211900,SC,2022
4211900,SC,2023
4212007,SC,2019
4212007,SC,2020
4212007,SC,2021
4212007,SC,2022
4212007,SC,2023
4212056,SC,2019
4212056,SC,2020
4212056,SC,2021
4212056,SC,2022
4212056,SC,2023
4212106,SC,2019
4212106,SC,2020
4212106,SC,2021
4212106,SC,2022
4212106,SC,2023
4212205,SC,2019
4212205,SC,2020
4212205,SC,2021
4212205,SC,2022
4212205,SC,2023
4212239,SC,2019
4212239,SC,2020
4212239,SC,2021
4212239,SC,2022
4212239,SC,2023
4212254,SC,2019
4212254,SC,2020
4212254,SC,2021
4212254,SC,2022
4212254,SC,2023
4212270,SC,2019
4212270,SC,2020
4212270,SC,2021
4212270,SC,2022
4212270,SC,2023
4212304,SC,2019
4212304,SC,2020
4212304,SC,2021
4212304,SC,2022
4212304,SC,2023
4212403,SC,2019
4212403,SC,2020
4212403,SC,2021
4212403,SC,2022
4212403,SC,2023
4212502,SC,2019
4212502,SC,2020
4212502,SC,2021
4212502,SC,2022
4212502,SC,2023
4212601,SC,2019
4212601,SC,2020
4212601,SC,2021
4212601,SC,2022
4212601,SC,2023
4212700,SC,2019
4212700,SC,2020
4212700,SC,2021
4212700,SC,2022
4212700,SC,2023
4212809,SC,2019
4212809,SC,2020
4212809,SC,2021
4212809,SC,2022
4212809,SC,2023
4212908,SC,2019
4212908,SC,2020
4212908,SC,2021
4212908,SC,2022
4212908,SC,2023
4213005,SC,2019
4213005,SC,2020
4213005,SC,2021
4213005,SC,2022
4213005,SC,2023
4213104,SC,2019
4213104,SC,2020
4213104,SC,2021
4213104,SC,2022
4213104,SC,2023
4213153,SC,2019
4213153,SC,2020
4213153,SC,2021
4213153,SC,2022
4213153,SC,2023
4213203,SC,2019
4213203,SC,2020
4213203,SC,2021
4213203,SC,2022
4213203,SC,2023
4213302,SC,2019
4213302,SC,2020
4213302,SC,2021
4213302,SC,2022
4213302,SC,2023
4213351,SC,2019
4213351,SC,2020
4213351,SC,2021
4213351,SC,2022
4213351,SC,2023
4213401,SC,2019
4213401,SC,2020
4213401,SC,2021
4213401,SC,2022
4213401,SC,2023
4213500,SC,2019
4213500,SC,2020
4213500,SC,2021
4213500,SC,2022
4213500,SC,2023
4213609,SC,2019
4213609,SC,2020
4213609,SC,2021
4213609,SC,2022
4213609,SC,2023
4213708,SC,2019
4213708,SC,2020
4213708,SC,2021
4213708,SC,2022
4213708,SC,2023
4213807,SC,2019
4213807,SC,2020
4213807,SC,2021
4213807,SC,2022
4213807,SC,2023
4213906,SC,2019
4213906,SC,2020
4213906,SC,2021
4213906,SC,2022
4213906,SC,2023
4214003,SC,2019
4214003,SC,2020
4214003,SC,2021
4214003,SC,2022
4214003,SC,2023
4214102,SC,2019
4214102,SC,2020
4214102,SC,2021
4214102,SC,2022
4214102,SC,2023
4214151,SC,2019
4214151,SC,2020
4214151,SC,2021
4214151,SC,2022
4214151,SC,2023
4214201,SC,2019
4214201,SC,2020
4214201,SC,2021
4214201,SC,2022
4214201,SC,2023
4214300,SC,2019
4214300,SC,2020
4214300,SC,2021
4214300,SC,2022
4214300,SC,2023
4214409,SC,2019
4214409,SC,2020
4214409,SC,2021
4214409,SC,2022
4214409,SC,2023
4214508,SC,2019
4214508,SC,2020
4214508,SC,2021
4214508,SC,2022
4214508,SC,2023
4214607,SC,2019
4214607,SC,2020
4214607,SC,2021
4214607,SC,2022
4214607,SC,2023
4214706,SC,2019
4214706,SC,2020
4214706,SC,2021
4214706,SC,2022
4214706,SC,2023
4214805,SC,2019
4214805,SC,2020
4214805,SC,2021
4214805,SC,2022
4214805,SC,2023
4214904,SC,2019
4214904,SC,2020
4214904,SC,2021
4214904,SC,2022
4214904,SC,2023
4215000,SC,2019
4215000,SC,2020
4215000,SC,2021
4215000,SC,2022
4215000,SC,2023
4215059,SC,2019
4215059,SC,2020
4215059,SC,2021
4215059,SC,2022
4215059,SC,2023
4215075,SC,2019
4215075,SC,2020
4215075,SC,2021
4215075,SC,2022
4215075,SC,2023
4215109,SC,2019
4215109,SC,2020
4215109,SC,2021
4215109,SC,2022
4215109,SC,2023
4215208,SC,2019
4215208,SC,2020
4215208,SC,2021
4215208,SC,2022
4215208,SC,2023
4215307,SC,2019
4215307,SC,2020
4215307,SC,2021
4215307,SC,2022
4215307,SC,2023
4215356,SC,2019
4215356,SC,2020
4215356,SC,2021
4215356,SC,2022
4215356,SC,2023
4215406,SC,2019
4215406,SC,2020
4215406,SC,2021
4215406,SC,2022
4215406,SC,2023
4215455,SC,2019
4215455,SC,2020
4215455,SC,2021
4215455,SC,2022
4215455,SC,2023
4215505,SC,2019
4215505,SC,2020
4215505,SC,2021
4215505,SC,2022
4215505,SC,2023
4215554,SC,2019
4215554,SC,2020
4215554,SC,2021
4215554,SC,2022
4215554,SC,2023
4215604,SC,2019
4215604,SC,2020
4215604,SC,2021
4215604,SC,2022
4215604,SC,2023
4215653,SC,2019
4215653,SC,2020
4215653,SC,2021
4215653,SC,2022
4215653,SC,2023
4215679,SC,2019
4215679,SC,2020
4215679,SC,2021
4215679,SC,2022
4215679,SC,2023
4215687,SC,2019
4215687,SC,2020
4215687,SC,2021
4215687,SC,2022
4215687,SC,2023
4215695,SC,2019
4215695,SC,2020
4215695,SC,2021
4215695,SC,2022
4215695,SC,2023
4215703,SC,2019
4215703,SC,2020
4215703,SC,2021
4215703,SC,2022
4215703,SC,2023
4215752,SC,2019
4215752,SC,2020
4215752,SC,2021
4215752,SC,2022
4215752,SC,2023
4215802,SC,2019
4215802,SC,2020
4215802,SC,2021
4215802,SC,2022
4215802,SC,2023
4215901,SC,2019
4215901,SC,2020
4215901,SC,2021
4215901,SC,2022
4215901,SC,2023
4216008,SC,2019
4216008,SC,2020
4216008,SC,2021
4216008,SC,2022
4216008,SC,2023
4216057,SC,2019
4216057,SC,2020
4216057,SC,2021
4216057,SC,2022
4216057,SC,2023
4216107,SC,2019
4216107,SC,2020
4216107,SC,2021
4216107,SC,2022
4216107,SC,2023
4216206,SC,2019
4216206,SC,2020
4216206,SC,2021
4216206,SC,2022
4216206,SC,2023
4216255,SC,2019
4216255,SC,2020
4216255,SC,2021
4216255,SC,2022
4216255,SC,2023
4216305,SC,2019
4216305,SC,2020
4216305,SC,2021
4216305,SC,2022
4216305,SC,2023
4216354,SC,2019
4216354,SC,2020
4216354,SC,2021
4216354,SC,2022
4216354,SC,2023
4216404,SC,2019
4216404,SC,2020
4216404,SC,2021
4216404,SC,2022
4216404,SC,2023
4216503,SC,2019
4216503,SC,2020
4216503,SC,2021
4216503,SC,2022
4216503,SC,2023
4216602,SC,2019
4216602,SC,2020
4216602,SC,2021
4216602,SC,2022
4216602,SC,2023
4216701,SC,2019
4216701,SC,2020
4216701,SC,2021
4216701,SC,2022
4216701,SC,2023
4216800,SC,2019
4216800,SC,2020
4216800,SC,2021
4216800,SC,2022
4216800,SC,2023
4216909,SC,2019
4216909,SC,2020
4216909,SC,2021
4216909,SC,2022
4216909,SC,2023
4217006,SC,2019
4217006,SC,2020
4217006,SC,2021
4217006,SC,2022
4217006,SC,2023
4217105,SC,2019
4217105,SC,2020
4217105,SC,2021
4217105,SC,2022
4217105,SC,2023
4217154,SC,2019
4217154,SC,2020
4217154,SC,2021
4217154,SC,2022
4217154,SC,2023
4217204,SC,2019
4217204,SC,2020
4217204,SC,2021
4217204,SC,2022
4217204,SC,2023
4217253,SC,2019
4217253,SC,2020
4217253,SC,2021
4217253,SC,2022
4217253,SC,2023
4217303,SC,2019
4217303,SC,2020
4217303,SC,2021
4217303,SC,2022
4217303,SC,2023
4217402,SC,2019
4217402,SC,2020
4217402,SC,2021
4217402,SC,2022
4217402,SC,2023
4217501,SC,2019
4217501,SC,2020
4217501,SC,2021
4217501,SC,2022
4217501,SC,2023
4217550,SC,2019
4217550,SC,2020
4217550,SC,2021
4217550,SC,2022
4217550,SC,2023
4217600,SC,2019
4217600,SC,2020
4217600,SC,2021
4217600,SC,2022
4217600,SC,2023
4217709,SC,2019
4217709,SC,2020
4217709,SC,2021
4217709,SC,2022
4217709,SC,2023
4217758,SC,2019
4217758,SC,2020
4217758,SC,2021
4217758,SC,2022
4217758,SC,2023
4217808,SC,2019
4217808,SC,2020
4217808,SC,2021
4217808,SC,2022
4217808,SC,2023
4217907,SC,2019
4217907,SC,2020
4217907,SC,2021
4217907,SC,2022
4217907,SC,2023
4217956,SC,2019
4217956,SC,2020
4217956,SC,2021
4217956,SC,2022
4217956,SC,2023
4218004,SC,2019
4218004,SC,2020
4218004,SC,2021
4218004,SC,2022
4218004,SC,2023
4218103,SC,2019
4218103,SC,2020
4218103,SC,2021
4218103,SC,2022
4218103,SC,2023
4218202,SC,2019
4218202,SC,2020
4218202,SC,2021
4218202,SC,2022
4218202,SC,2023
4218251,SC,2019
4218251,SC,2020
4218251,SC,2021
4218251,SC,2022
4218251,SC,2023
4218301,SC,2019
4218301,SC,2020
4218301,SC,2021
4218301,SC,2022
4218301,SC,2023
4218350,SC,2019
4218350,SC,2020
4218350,SC,2021
4218350,SC,2022
4218350,SC,2023
4218400,SC,2019
4218400,SC,2020
4218400,SC,2021
4218400,SC,2022
4218400,SC,2023
4218509,SC,2019
4218509,SC,2020
4218509,SC,2021
4218509,SC,2022
4218509,SC,2023
4218608,SC,2019
4218608,SC,2020
4218608,SC,2021
4218608,SC,2022
4218608,SC,2023
4218707,SC,2019
4218707,SC,2020
4218707,SC,2021
4218707,SC,2022
4218707,SC,2023
4218756,SC,2019
4218756,SC,2020
4218756,SC,2021
4218756,SC,2022
4218756,SC,2023
4218806,SC,2019
4218806,SC,2020
4218806,SC,2021
4218806,SC,2022
4218806,SC,2023
4218855,SC,2019
4218855,SC,2020
4218855,SC,2021
4218855,SC,2022
4218855,SC,2023
4218905,SC,2019
4218905,SC,2020
4218905,SC,2021
4218905,SC,2022
4218905,SC,2023
4218954,SC,2019
4218954,SC,2020
4218954,SC,2021
4218954,SC,2022
4218954,SC,2023
4219002,SC,2019
4219002,SC,2020
4219002,SC,2021
4219002,SC,2022
4219002,SC,2023
4219101,SC,2019
4219101,SC,2020
4219101,SC,2021
4219101,SC,2022
4219101,SC,2023
4219150,SC,2019
4219150,SC,2020
4219150,SC,2021
4219150,SC,2022
4219150,SC,2023
4219176,SC,2019
4219176,SC,2020
4219176,SC,2021
4219176,SC,2022
4219176,SC,2023
4219200,SC,2019
4219200,SC,2020
4219200,SC,2021
4219200,SC,2022
4219200,SC,2023
4219309,SC,2019
4219309,SC,2020
4219309,SC,2021
4219309,SC,2022
4219309,SC,2023
4219358,SC,2019
4219358,SC,2020
4219358,SC,2021
4219358,SC,2022
4219358,SC,2023
4219408,SC,2019
4219408,SC,2020
4219408,SC,2021
4219408,SC,2022
4219408,SC,2023
4219507,SC,2019
4219507,SC,2020
4219507,SC,2021
4219507,SC,2022
4219507,SC,2023
4219606,SC,2019
4219606,SC,2020
4219606,SC,2021
4219606,SC,2022
4219606,SC,2023
4219705,SC,2019
4219705,SC,2020
4219705,SC,2021
4219705,SC,2022
4219705,SC,2023
4219853,SC,2019
4219853,SC,2020
4219853,SC,2021
4219853,SC,2022
4219853,SC,2023
4300034,RS,2019
4300034,RS,2020
4300034,RS,2021
4300034,RS,2022
4300034,RS,2023
4300059,RS,2019
4300059,RS,2020
4300059,RS,2021
4300059,RS,2022
4300059,RS,2023
4300109,RS,2019
4300109,RS,2020
4300109,RS,2021
4300109,RS,2022
4300109,RS,2023
4300208,RS,2019
4300208,RS,2020
4300208,RS,2021
4300208,RS,2022
4300208,RS,2023
4300307,RS,2019
4300307,RS,2020
4300307,RS,2021
4300307,RS,2022
4300307,RS,2023
4300406,RS,2019
4300406,RS,2020
4300406,RS,2021
4300406,RS,2022
4300406,RS,2023
4300455,RS,2019
4300455,RS,2020
4300455,RS,2021
4300455,RS,2022
4300455,RS,2023
4300471,RS,2019
4300471,RS,2020
4300471,RS,2021
4300471,RS,2022
4300471,RS,2023
4300505,RS,2019
4300505,RS,2020
4300505,RS,2021
4300505,RS,2022
4300505,RS,2023
4300554,RS,2019
4300554,RS,2020
4300554,RS,2021
4300554,RS,2022
4300554,RS,2023
4300570,RS,2019
4300570,RS,2020
4300570,RS,2021
4300570,RS,2022
4300570,RS,2023
4300604,RS,2019
4300604,RS,2020
4300604,RS,2021
4300604,RS,2022
4300604,RS,2023
4300638,RS,2019
4300638,RS,2020
4300638,RS,2021
4300638,RS,2022
4300638,RS,2023
4300646,RS,2019
4300646,RS,2020
4300646,RS,2021
4300646,RS,2022
4300646,RS,2023
4300661,RS,2019
4300661,RS,2020
4300661,RS,2021
4300661,RS,2022
4300661,RS,2023
4300703,RS,2019
4300703,RS,2020
4300703,RS,2021
4300703,RS,2022
4300703,RS,2023
4300802,RS,2019
4300802,RS,2020
4300802,RS,2021
4300802,RS,2022
4300802,RS,2023
4300851,RS,2019
4300851,RS,2020
4300851,RS,2021
4300851,RS,2022
4300851,RS,2023
4300877,RS,2019
4300877,RS,2020
4300877,RS,2021
4300877,RS,2022
4300877,RS,2023
4300901,RS,2019
4300901,RS,2020
4300901,RS,2021
4300901,RS,2022
4300901,RS,2023
4301008,RS,2019
4301008,RS,2020
4301008,RS,2021
4301008,RS,2022
4301008,RS,2023
4301057,RS,2019
4301057,RS,2020
4301057,RS,2021
4301057,RS,2022
4301057,RS,2023
4301073,RS,2019
4301073,RS,2020
4301073,RS,2021
4301073,RS,2022
4301073,RS,2023
4301107,RS,2019
4301107,RS,2020
4301107,RS,2021
4301107,RS,2022
4301107,RS,2023
4301206,RS,2019
4301206,RS,2020
4301206,RS,2021
4301206,RS,2022
4301206,RS,2023
4301305,RS,2019
4301305,RS,2020
4301305,RS,2021
4301305,RS,2022
4301305,RS,2023
4301404,RS,2019
4301404,RS,2020
4301404,RS,2021
4301404,RS,2022
4301404,RS,2023
4301503,RS,2019
4301503,RS,2020
4301503,RS,2021
4301503,RS,2022
4301503,RS,2023
4301552,RS,2019
4301552,RS,2020
4301552,RS,2021
4301552,RS,2022
4301552,RS,2023
4301602,RS,2019
4301602,RS,2020
4301602,RS,2021
4301602,RS,2022
4301602,RS,2023
4301636,RS,2019
4301636,RS,2020
4301636,RS,2021
4301636,RS,2022
4301636,RS,2023
4301651,RS,2019
4301651,RS,2020
4301651,RS,2021
4301651,RS,2022
4301651,RS,2023
4301701,RS,2019
4301701,RS,2020
4301701,RS,2021
4301701,RS,2022
4301701,RS,2023
4301750,RS,2019
4301750,RS,2020
4301750,RS,2021
4301750,RS,2022
4301750,RS,2023
4301800,RS,2019
4301800,RS,2020
4301800,RS,2021
4301800,RS,2022
4301800,RS,2023
4301859,RS,2019
4301859,RS,2020
4301859,RS,2021
4301859,RS,2022
4301859,RS,2023
4308102,RS,2019
4308102,RS,2020
4308102,RS,2021
4308102,RS,2022
4308102,RS,2023
4308201,RS,2019
4308201,RS,2020
4308201,RS,2021
4308201,RS,2022
4308201,RS,2023
4308250,RS,2019
4308250,RS,2020
4308250,RS,2021
4308250,RS,2022
4308250,RS,2023
4308300,RS,2019
4308300,RS,2020
4308300,RS,2021
4308300,RS,2022
4308300,RS,2023
4308409,RS,2019
4308409,RS,2020
4308409,RS,2021
4308409,RS,2022
4308409,RS,2023
4308433,RS,2019
4308433,RS,2020
4308433,RS,2021
4308433,RS,2022
4308433,RS,2023
4308458,RS,2019
4308458,RS,2020
4308458,RS,2021
4308458,RS,2022
4308458,RS,2023
4308508,RS,2019
4308508,RS,2020
4308508,RS,2021
4308508,RS,2022
4308508,RS,2023
4308607,RS,2019
4308607,RS,2020
4308607,RS,2021
4308607,RS,2022
4308607,RS,2023
4308656,RS,2019
4308656,RS,2020
4308656,RS,2021
4308656,RS,2022
4308656,RS,2023
4308706,RS,2019
4308706,RS,2020
4308706,RS,2021
4308706,RS,2022
4308706,RS,2023
4308805,RS,2019
4308805,RS,2020
4308805,RS,2021
4308805,RS,2022
4308805,RS,2023
4308854,RS,2019
4308854,RS,2020
4308854,RS,2021
4308854,RS,2022
4308854,RS,2023
4308904,RS,2019
4308904,RS,2020
4308904,RS,2021
4308904,RS,2022
4308904,RS,2023
4309001,RS,2019
4309001,RS,2020
4309001,RS,2021
4309001,RS,2022
4309001,RS,2023
4309050,RS,2019
4309050,RS,2020
4309050,RS,2021
4309050,RS,2022
4309050,RS,2023
4309100,RS,2019
4309100,RS,2020
4309100,RS,2021
4309100,RS,2022
4309100,RS,2023
4309126,RS,2019
4309126,RS,2020
4309126,RS,2021
4309126,RS,2022
4309126,RS,2023
4309159,RS,2019
4309159,RS,2020
4309159,RS,2021
4309159,RS,2022
4309159,RS,2023
4309209,RS,2019
4309209,RS,2020
4309209,RS,2021
4309209,RS,2022
4309209,RS,2023
4309258,RS,2019
4309258,RS,2020
4309258,RS,2021
4309258,RS,2022
4309258,RS,2023
4309308,RS,2019
4309308,RS,2020
4309308,RS,2021
4309308,RS,2022
4309308,RS,2023
4309407,RS,2019
4309407,RS,2020
4309407,RS,2021
4309407,RS,2022
4309407,RS,2023
4309506,RS,2019
4309506,RS,2020
4309506,RS,2021
4309506,RS,2022
4309506,RS,2023
4309555,RS,2019
4309555,RS,2020
4309555,RS,2021
4309555,RS,2022
4309555,RS,2023
4309571,RS,2019
4309571,RS,2020
4309571,RS,2021
